numeric_time,Temperature (C)
278520.0,-258.44945771764816
278640.0,-258.45211938649544
278760.0,-258.45477670079083
278880.0,-258.45743774518854
279000.0,-258.4600907869175
279120.0,-258.4627452398261
279240.0,-258.46541001578754
279360.0,-258.46806863295143
279480.0,-258.47071927267325
279720.0,-258.47336377304623
279840.0,-258.4760149490717
279960.0,-258.4786568661652
280080.0,-258.4813049225572
280200.0,-258.4839398407097
280320.0,-258.4865731588934
280440.0,-258.4892015619444
280560.0,-258.4918312288621
280680.0,-258.49445018198094
280800.0,-258.4970619033147
280920.0,-258.4996706259309
281160.0,-258.5022875785017
281280.0,-258.50490214924054
281400.0,-258.5075141372534
281520.0,-258.51011960133246
281640.0,-258.5127216496954
281760.0,-258.5153214840181
281880.0,-258.5179234442826
282000.0,-258.5205333263896
282120.0,-258.5231401762089
282240.0,-258.5257473014034
282360.0,-258.5283429070124
282600.0,-258.53094169034006
282720.0,-258.5335439714562
282840.0,-258.5361409448031
282960.0,-258.538743204174
283080.0,-258.5413454339362
283200.0,-258.5439486657976
283320.0,-258.54654044186384
283440.0,-258.5491273250041
283560.0,-258.5517122998794
283680.0,-258.5542915673115
283800.0,-258.55687412693493
284040.0,-258.55946641997446
284160.0,-258.5620704571565
284280.0,-258.56467387897146
284400.0,-258.5672645567769
284520.0,-258.5698558023534
284640.0,-258.5724418365548
284760.0,-258.5750325130208
284880.0,-258.57762732702525
285000.0,-258.5802124445625
285120.0,-258.5827945852414
285360.0,-258.5853708597785
285480.0,-258.5879451143025
285600.0,-258.5905073149647
285720.0,-258.5930745727356
285840.0,-258.5956335537664
285960.0,-258.5981954820606
286080.0,-258.60076812210195
286200.0,-258.6033423576051
286320.0,-258.6059027325276
286440.0,-258.60846827711384
286560.0,-258.6110216940636
286800.0,-258.61356980117466
286920.0,-258.616117693886
287040.0,-258.61866368753283
287160.0,-258.6212141111837
287280.0,-258.62375489555023
287400.0,-258.626292418694
287520.0,-258.6288304633918
287640.0,-258.6313723379358
287760.0,-258.6339114447778
287880.0,-258.6364422096777
288000.0,-258.6389686626301
288240.0,-258.64149194420486
288360.0,-258.64402206036084
288480.0,-258.6465369568419
288600.0,-258.64905538143546
288720.0,-258.6515830681121
288840.0,-258.6540973328292
288960.0,-258.6566146200545
289080.0,-258.6591390870988
289200.0,-258.6616710228749
289320.0,-258.66419601532255
289440.0,-258.66672199516586
289680.0,-258.66925025619
289800.0,-258.6717733938696
289920.0,-258.67429686175257
290040.0,-258.67681296563586
290160.0,-258.6793324125413
290280.0,-258.6818429712244
290400.0,-258.684355868959
290520.0,-258.68687283686035
290640.0,-258.6893843240035
290760.0,-258.6919010370796
290880.0,-258.69440235344354
291120.0,-258.6969035605353
291240.0,-258.6994032626173
291360.0,-258.7018942315248
291480.0,-258.704371974995
291600.0,-258.70683474613804
291720.0,-258.7093032905841
291840.0,-258.7117687708116
291960.0,-258.71423778027884
292080.0,-258.7167009548034
292200.0,-258.71916637867025
292320.0,-258.7216230515914
292560.0,-258.7240893021612
292680.0,-258.726559264192
292800.0,-258.72903090350445
292920.0,-258.7315021815298
293040.0,-258.733973855428
293160.0,-258.7364367779682
293280.0,-258.7388952258645
293400.0,-258.741360392146
293520.0,-258.74381497109505
293640.0,-258.74631360875287
293760.0,-258.66676871407407
294000.0,-258.6694109538318
294120.0,-258.67205319113054
294240.0,-258.67473566001337
294360.0,-259.6391855558574
294480.0,-259.78730674769673
294600.0,-259.78974456282896
294720.0,-259.7921324697642
294840.0,-259.7945112485694
294960.0,-259.79691502603845
295080.0,-259.7992876055459
295320.0,-259.80164915948507
295440.0,-259.80403606673525
295560.0,-259.80403606673525
295680.0,-259.8063872896409
295800.0,-259.80875706450183
295920.0,-259.81111993499496
296040.0,-259.8134792752237
296160.0,-259.8158194875527
296280.0,-259.81816817839643
296400.0,-259.8204969148381
296520.0,-259.8228309925228
296760.0,-259.82517580978055
296880.0,-259.8275204563345
297000.0,-259.8298654063648
297120.0,-259.83222248870027
297240.0,-259.834554779464
297360.0,-259.83688732100205
297480.0,-259.8391936274093
297600.0,-259.8416170740969
297720.0,-259.8440163055685
297840.0,-259.8464376163228
297960.0,-259.848824642665
298200.0,-259.85120414445345
298320.0,-259.853585557692
298440.0,-259.855948453607
298560.0,-259.85835574804804
298680.0,-259.860754858322
298800.0,-259.8631514530255
298920.0,-259.8655545046342
299040.0,-259.8679571090041
299160.0,-259.8703581765909
299280.0,-259.8727491387865
299400.0,-259.87512200625645
299640.0,-259.8774864046349
299760.0,-259.87984792652185
299880.0,-259.8822084883522
300000.0,-259.8845786887587
300120.0,-259.8869536632535
300240.0,-259.8893289364417
300360.0,-259.8916999143867
300480.0,-259.89406109226246
300600.0,-259.8964258835668
300720.0,-259.8987935017826
300840.0,-259.9011519921908
301080.0,-259.903502740558
301200.0,-259.9058519798883
301320.0,-259.9081947043289
301440.0,-259.9105347764619
301560.0,-259.9128798474788
301680.0,-259.9152234750263
301800.0,-259.91756409434646
301920.0,-259.9198987245712
302040.0,-259.9222329288603
302160.0,-259.9245644169762
302280.0,-259.9268984213059
302520.0,-259.92922936793406
302640.0,-259.93156606587826
305880.0,-259.7443877608508
306000.0,-259.7467526848242
306120.0,-259.7491189726042
306240.0,-259.7514779082751
306360.0,-259.75384102077777
306480.0,-259.7562019580058
306720.0,-259.75855569535446
306840.0,-259.7609062628085
306960.0,-259.76325532189986
307080.0,-259.76560235755454
307200.0,-259.76793978459585
307320.0,-259.77027710013726
307440.0,-259.7726111912872
307560.0,-259.77494422374144
307680.0,-259.77727045606974
307800.0,-259.77960010811086
307920.0,-259.78192866957363
308160.0,-259.78425561854056
308280.0,-259.7865829824719
308400.0,-259.78891361571607
308520.0,-259.7912363457939
308640.0,-259.7935573588857
308760.0,-259.79587703340053
308880.0,-259.7981989648952
309000.0,-259.8005089737624
309120.0,-259.80282332600024
309240.0,-259.80514532652296
309360.0,-259.8074608461392
309600.0,-259.80976527359144
309720.0,-259.8120650868538
309840.0,-259.8143719103672
309960.0,-259.816672626954
310080.0,-259.8189619562308
310200.0,-259.8212568655908
310320.0,-259.8235460693574
310440.0,-259.8258357639583
310560.0,-259.8280852423806
310680.0,-259.8303370749348
310800.0,-259.83260383617704
311040.0,-259.834871514691
311160.0,-259.8371316083118
311280.0,-259.83940536515604
311400.0,-259.8416843071333
311520.0,-259.84395156451023
311640.0,-259.8462140678781
311760.0,-259.84848349889654
311880.0,-259.8507362656989
312000.0,-259.85299670239453
312120.0,-259.8552452442992
312360.0,-259.85752006939686
312480.0,-259.8597966022215
312600.0,-259.86207402040355
312720.0,-259.8643491417288
312840.0,-259.86663074866624
312960.0,-259.8688922293043
313080.0,-259.8711613180429
313200.0,-259.87341681623286
313320.0,-259.8756754825681
313440.0,-259.8779390151023
313560.0,-259.8801952218052
313800.0,-259.882456181273
313920.0,-259.88470480450377
314040.0,-259.8869505579093
314160.0,-259.8891908344664
314280.0,-259.8914439285396
314400.0,-259.8936855531345
314520.0,-259.89592316675675
314640.0,-259.89817017324657
314760.0,-259.90041266968825
314880.0,-259.9026558086284
315000.0,-259.90489080224245
315240.0,-259.90712953531033
315360.0,-259.90936357906946
315480.0,-259.9116060976342
315600.0,-259.9138489295969
315720.0,-259.9160844629975
315840.0,-259.9183168682144
315960.0,-259.9205522579409
316080.0,-259.92278571372407
316200.0,-259.9250135297407
316320.0,-259.9272432002507
316440.0,-259.92947191502566
316680.0,-259.931698784358
316800.0,-259.93392400852383
316920.0,-259.9361392290447
317040.0,-259.93835337507574
317160.0,-259.9405754479578
317280.0,-259.9427901950775
317400.0,-259.9449932434374
317520.0,-259.94720101191854
317640.0,-259.9494033320706
317760.0,-259.9515922690487
317880.0,-259.9537829927768
318120.0,-259.95597283168746
318240.0,-259.95816004717994
318360.0,-259.960342600492
318480.0,-259.96251810558493
318600.0,-259.9646914323297
318720.0,-259.96686518702586
318840.0,-259.969042296879
318960.0,-259.97119989917854
319080.0,-259.97335274015114
319200.0,-259.97550736214686
319320.0,-259.9776593706274
319560.0,-259.979815784898
319680.0,-259.9819661295816
319800.0,-259.9841252964634
319920.0,-259.98627785179457
320040.0,-259.98843076348226
320160.0,-259.9905827353091
320280.0,-259.9927244990307
320400.0,-259.99487005198944
320520.0,-259.99701382490133
320640.0,-259.9991589345821
320880.0,-260.0012987761107
321000.0,-260.00343953592545
321120.0,-260.00557808964606
321240.0,-260.0077135339595
321360.0,-260.0098478209205
321480.0,-260.0119704579723
321600.0,-260.0140977540692
321720.0,-260.01622359471656
321840.0,-260.0183408597237
321960.0,-260.020466169214
322080.0,-260.022595516268
322320.0,-260.024720123406
322440.0,-260.0268551456576
322560.0,-260.02898829447463
322680.0,-260.03111838066127
322800.0,-260.0332495106503
322920.0,-260.0353753459618
323040.0,-260.0374936676779
323160.0,-260.039617857884
323280.0,-260.0417390438762
323400.0,-260.0438573372313
323520.0,-260.0459724050756
323760.0,-260.0480943549848
323880.0,-260.0502127848954
324000.0,-260.0523375605207
324120.0,-260.05445423718515
324240.0,-260.05656386650736
324360.0,-260.0586856242134
324480.0,-260.0608066698802
324600.0,-260.06293465003387
324720.0,-260.0650799213456
324840.0,-260.0672201781738
324960.0,-260.069355912159
325200.0,-260.0714890034461
325320.0,-260.0736309678768
325440.0,-260.0757657056423
325560.0,-260.07790207323984
325680.0,-260.08004079219035
325800.0,-260.0821771584277
325920.0,-260.0843137989831
326040.0,-260.0864456144688
326160.0,-260.08857904840283
326280.0,-260.0907161533417
326400.0,-260.0928610528258
326640.0,-260.0949936537159
326760.0,-260.0971297508058
326880.0,-260.09926700328776
327000.0,-260.10139980169384
327120.0,-260.103538607502
327240.0,-260.1056677267567
327360.0,-260.1077956698666
327480.0,-260.1099261705585
327600.0,-260.11206219672266
327720.0,-260.11419383877256
327840.0,-260.11632597175645
328080.0,-260.11844609379887
328200.0,-260.120569995731
328320.0,-260.1226851727364
328440.0,-260.1247975205927
328560.0,-260.12690358354524
328680.0,-260.12900526310995
328800.0,-260.1311038093754
328920.0,-260.1332089008636
329040.0,-260.1353111404003
329160.0,-260.1374135632652
329400.0,-260.1395117683802
329520.0,-260.1416115828306
329640.0,-260.14371778232425
329880.0,-260.1458244084179
330000.0,-260.14793167095064
330120.0,-260.150037222296
330240.0,-260.15214792621646
330360.0,-260.15425185912574
330480.0,-260.1563585784085
330600.0,-260.1584688112204
330840.0,-260.16057848002106
330960.0,-260.1626876245603
331080.0,-260.1647991926084
331200.0,-260.1669069297716
331440.0,-260.16900471639406
331560.0,-260.17109537775195
331680.0,-260.1731944493695
331800.0,-260.17528520773936
331920.0,-260.1773822907072
332040.0,-260.1794715727043
332280.0,-260.1815602970059
332400.0,-260.1836492494719
332520.0,-260.18573737214183
332640.0,-260.1878174644313
332760.0,-260.18990196622883
332880.0,-260.19198481018134
333000.0,-260.1940617842481
333120.0,-260.19613481444554
333240.0,-260.1982016545416
333360.0,-260.20027061242047
333480.0,-260.2023381072217
333720.0,-260.2044090061835
333840.0,-260.20647966845206
333960.0,-260.20854786961587
334080.0,-260.2106144804306
334200.0,-260.2126829639325
334320.0,-260.21474661337817
334440.0,-260.2168195281942
334560.0,-260.21888776634734
334680.0,-260.22095800606246
334800.0,-260.2230261341155
334920.0,-260.2250986023728
335160.0,-260.2271642676515
335280.0,-260.2292314643976
335400.0,-260.23129187731683
335520.0,-260.2333552945646
335640.0,-260.2354209988222
335760.0,-260.237482756098
335880.0,-260.2395419542204
336000.0,-260.2415920973192
336120.0,-260.2436464516127
336240.0,-260.2457006395828
336360.0,-260.2477470411196
336600.0,-260.24980406321725
336720.0,-260.25186016854104
336840.0,-260.2539080907976
336960.0,-260.2559597637526
337080.0,-260.2580174234909
337200.0,-260.2600669101683
337320.0,-260.26211607750537
337440.0,-260.26416738321234
337560.0,-260.2662250947096
337680.0,-260.2682798526426
337800.0,-260.2703307051143
338040.0,-260.27237991651003
338160.0,-260.27442550411286
338280.0,-260.2764780879221
338400.0,-260.2785300297309
338520.0,-260.28058483894495
338640.0,-260.2826316688776
338760.0,-260.284672717021
338880.0,-260.2867178662884
339000.0,-260.28875943570216
339120.0,-260.29080636854053
339360.0,-260.2928463474521
339480.0,-260.29489315152847
339600.0,-260.2969377249064
339720.0,-260.298978842485
339840.0,-260.3010174182306
339960.0,-260.30305452209217
340080.0,-260.3050889543089
340200.0,-260.30713451434184
340320.0,-260.30917203998456
340440.0,-260.3112106469898
340560.0,-260.3132505253486
340800.0,-260.3152868969962
340920.0,-260.3173317387822
341040.0,-260.3193736508841
341160.0,-260.32140696010816
341280.0,-260.32344844561806
341400.0,-260.32549104142134
341520.0,-260.32753074927325
341640.0,-260.32956387828045
341760.0,-260.3315950126047
341880.0,-260.33362680630734
342000.0,-260.3356613229328
342240.0,-260.3376937914739
342360.0,-260.33972237611806
342480.0,-260.34175219579527
342600.0,-260.3437788557382
342720.0,-260.3458047309159
342840.0,-260.3478313999508
342960.0,-260.349857222975
343080.0,-260.35187882729565
343200.0,-260.35389947476534
343320.0,-260.3559257573702
343440.0,-260.3579444620258
343680.0,-260.35996303373435
343800.0,-260.3619816876171
343920.0,-260.36400314168486
344040.0,-260.3660223226712
344160.0,-260.3680341643684
344280.0,-260.3700405193653
344400.0,-260.37205616143183
344520.0,-260.3740759252601
344640.0,-260.37609704457424
344760.0,-260.3781052228931
344880.0,-260.3801197289785
345120.0,-260.38213268405406
345240.0,-260.38414902986915
345360.0,-260.38616326978445
345480.0,-260.3881736774266
345600.0,-260.3901838243779
345720.0,-260.3921893578831
345840.0,-260.3941911462339
345960.0,-260.39619325647874
346080.0,-260.39819356546235
346200.0,-260.4001903360748
346320.0,-260.4021945339828
346560.0,-260.4041884506176
346680.0,-260.4061751522715
346800.0,-260.4081555982078
346920.0,-260.4101411298716
347040.0,-260.41212264114387
347160.0,-260.4141015750867
347280.0,-260.4160797847917
347400.0,-260.4180532138247
347520.0,-260.4200321082377
347640.0,-260.4220165245279
347880.0,-260.4239923809554
348000.0,-260.425964199462
348120.0,-260.4279378641996
348240.0,-260.42991401353765
348360.0,-260.4318877192764
348480.0,-260.433865334399
348600.0,-260.43584130618365
348720.0,-260.43781826232293
348840.0,-260.4397960701682
348960.0,-260.4417735638937
349080.0,-260.44375136142224
349320.0,-260.4457209302329
349440.0,-260.4476939451101
349560.0,-259.5105293140137
349680.0,-259.5126045739175
349800.0,-259.5147059861116
349920.0,-259.5168237490254
350040.0,-259.5189453789351
350160.0,-259.52107927755424
350280.0,-259.5232043814408
350400.0,-259.5253447818896
350520.0,-259.59473737931944
350760.0,-259.6512387053592
350880.0,-259.78887155022574
351000.0,-259.9796175261817
351120.0,-260.0418902548782
351240.0,-260.04391097489406
351360.0,-260.0459356494113
351480.0,-260.0479687574988
351600.0,-260.04999139103245
351720.0,-260.05201031093264
351840.0,-260.054026446773
351960.0,-260.0560436528434
352200.0,-260.0580703990065
352320.0,-260.0600938250616
352440.0,-260.06211786034174
352560.0,-260.06413361557486
352680.0,-260.06615290785464
352800.0,-260.068169786439
352920.0,-260.0701867534908
353040.0,-260.0722065224064
353160.0,-260.07421600052874
353280.0,-260.07622850128274
353400.0,-260.07824107037084
353640.0,-260.0802454895572
353760.0,-260.08224794552257
353880.0,-260.08425056135707
354000.0,-260.08624856042667
354120.0,-260.08824531257375
354240.0,-260.0902497278128
354360.0,-260.0922515597258
354480.0,-260.09424743121235
354600.0,-260.0962540040461
354720.0,-260.0982502294944
354840.0,-260.1002372009376
355080.0,-260.10223889905177
355200.0,-260.1042285463227
355320.0,-260.10621155916976
355440.0,-260.10820743812627
355560.0,-260.1101946844467
355680.0,-260.11217849070954
355800.0,-260.1141632254956
355920.0,-260.1161351679001
356040.0,-260.11811540871906
356160.0,-260.1200978219681
356400.0,-260.12208098573643
356520.0,-260.124057604309
356640.0,-260.12603422163363
356760.0,-260.1280070467232
356880.0,-260.1299760935343
357000.0,-260.1319468672485
357120.0,-260.13391957179937
357240.0,-260.13588707376067
357360.0,-260.13785125330384
357480.0,-260.1398072408918
357600.0,-260.1417724463267
357840.0,-260.14373346895627
357960.0,-260.14569105597195
358080.0,-260.14764027093025
358200.0,-260.1495999600486
358320.0,-260.15156101745134
358440.0,-260.15351142124405
358560.0,-260.1554648532962
358680.0,-260.1574165909147
358800.0,-260.15937158557404
358920.0,-260.1613175626689
359040.0,-260.1632712233594
359280.0,-260.16522313074245
359400.0,-260.1671658231758
359520.0,-260.16910306885137
359640.0,-260.1710468568237
359760.0,-260.1729816918347
359880.0,-260.174913281378
360000.0,-260.17683756100286
360120.0,-260.17877526390447
360240.0,-260.1807164800353
360360.0,-260.182651097402
360480.0,-260.184582848189
360720.0,-260.1865071141195
360840.0,-260.1884294614204
360960.0,-260.1903603642605
361080.0,-260.19229281814444
361200.0,-260.1942144390853
361320.0,-260.1961441289331
361440.0,-260.1980744475432
361560.0,-260.20000730543245
361680.0,-260.20194068562813
361800.0,-260.2038770406708
361920.0,-260.2058114650537
362160.0,-260.2077353565379
362280.0,-260.2096565158505
362400.0,-260.21153756752744
362520.0,-260.21340819496675
362640.0,-260.2152692772711
362760.0,-260.2171453374413
362880.0,-260.21903529995666
363000.0,-260.2209355668534
363120.0,-260.2228510156802
363240.0,-260.2247711026964
363360.0,-260.2266978096147
363600.0,-260.22863707337973
363720.0,-260.23058807504583
363840.0,-260.2325083212983
363960.0,-260.23440977317205
364080.0,-260.23631589775823
364200.0,-260.23779856895226
364320.0,-260.23964262025044
364440.0,-260.24150597460664
364560.0,-260.2433813594221
364680.0,-260.24525466116137
364920.0,-260.2471342708478
365040.0,-260.2490056131963
365160.0,-260.2508797561467
365280.0,-260.2527480518657
365400.0,-260.25462049328604
365520.0,-260.2564876382779
365640.0,-260.25835327253355
365760.0,-260.26021154838264
365880.0,-260.2620809019148
366000.0,-260.26394618410484
366120.0,-260.26581111458944
366360.0,-260.26767303195805
366480.0,-260.2695343282708
366600.0,-260.27139506002686
366720.0,-260.273257744708
366840.0,-260.2751199672772
366960.0,-260.27698270714154
367080.0,-259.8579007391708
367200.0,-259.8598156893516
367320.0,-259.86173521503054
367440.0,-259.8636547009728
367560.0,-259.8655821336108
367800.0,-259.86749207158573
367920.0,-259.8694174155242
368040.0,-259.8713305086698
368160.0,-259.8732528486048
368280.0,-259.8751650069553
368400.0,-259.87708427858473
368520.0,-259.87900427088624
368640.0,-259.88091201869605
368760.0,-259.88281875449366
368880.0,-259.88472242749685
369000.0,-259.8866343723615
369240.0,-259.88854856395665
369360.0,-259.89046498145416
369480.0,-259.89236945310864
369600.0,-259.89427675849845
369720.0,-259.89617440731064
369840.0,-259.89807596735216
369960.0,-259.8999859987391
370080.0,-259.9018863752248
370200.0,-259.90377470226264
370320.0,-259.9056719158078
370440.0,-259.9075700234817
370680.0,-259.90945679774006
370800.0,-259.9113465853482
370920.0,-259.9132326940533
371040.0,-259.9151223113452
371160.0,-259.91701240320367
371280.0,-259.9189001775593
371400.0,-259.92078424086003
371520.0,-259.9226608516665
371640.0,-259.9245451719879
371760.0,-259.92642917274134
371880.0,-259.92830352974545
372120.0,-259.9301797411249
372240.0,-259.9320616919103
372360.0,-259.93394595215057
372480.0,-259.93583829523925
372600.0,-259.93771991214186
372720.0,-259.9396006379096
372840.0,-259.94149398209487
372960.0,-259.94337995448075
373080.0,-259.9452486840192
373200.0,-259.9471164517574
373440.0,-259.94899392417
373560.0,-259.9508675563156
373680.0,-259.9527467771329
373800.0,-259.9546179444729
373920.0,-259.9564945546002
374040.0,-259.9583727873257
374160.0,-259.9602549075032
374280.0,-259.96213204815814
374400.0,-259.9639994530658
374520.0,-259.9658704863168
374640.0,-259.9677439153021
374880.0,-259.9696080805334
375000.0,-259.97147435672684
375120.0,-259.9733454221568
375240.0,-259.9752082562528
375360.0,-259.9770843485832
375480.0,-259.97895521688343
375600.0,-259.98082229249536
375720.0,-259.9826914400279
375840.0,-259.98454975058183
375960.0,-259.98640321365986
376080.0,-259.988252904935
376320.0,-259.9900995160502
376440.0,-259.9919483813078
376560.0,-259.9937971691827
376680.0,-259.9956467632295
376800.0,-259.997496437014
376920.0,-259.999341927992
377040.0,-260.0011963004689
377160.0,-260.00304585795004
377280.0,-260.00489416363
377400.0,-260.0067451815763
377520.0,-260.00859941528205
377760.0,-260.0104409302924
377880.0,-260.012284017599
378000.0,-260.01412904221087
378120.0,-260.01596532181907
378240.0,-260.01780390990194
378360.0,-260.0196456548936
378480.0,-260.0214836828663
378600.0,-260.02332298151043
378720.0,-260.0251558709583
378840.0,-260.0269892994961
378960.0,-260.0288270579404
379200.0,-260.0306627323301
379320.0,-260.03250965839936
379440.0,-260.0342812981601
379560.0,-260.03605399073047
379680.0,-260.0377916720009
379800.0,-260.03956933
379920.0,-260.04135330668413
380040.0,-260.0431473920111
380160.0,-260.0449506025874
380280.0,-260.0467466834869
380400.0,-260.0485433889666
380640.0,-260.05034311092686
380760.0,-260.05213269649016
380880.0,-260.05392517311225
381000.0,-260.0557093688438
381120.0,-260.0575031836347
381240.0,-260.059305031692
381360.0,-260.06109685530856
381480.0,-260.0629026303972
381600.0,-260.0647027588991
381720.0,-260.06650317434764
381960.0,-260.0683032063318
382080.0,-260.0701029354208
382200.0,-260.07190625009827
382320.0,-260.07370054371205
382440.0,-260.0754899742039
382560.0,-260.077277005911
382680.0,-260.07906359528255
382800.0,-260.0808518052893
382920.0,-260.0826347376145
383040.0,-260.0844169063124
383160.0,-260.0861963159876
383400.0,-260.08797798854704
383520.0,-260.0897625881946
383640.0,-260.0915447652643
383760.0,-260.0933185873404
383880.0,-260.09508977489725
384000.0,-260.0968693516777
384120.0,-260.09863970054147
384240.0,-260.1004109682688
384360.0,-260.10218090305113
384480.0,-260.10395194151306
384600.0,-260.1057259123858
384840.0,-260.107501203252
384960.0,-260.10926986873073
385080.0,-260.1110413683291
385200.0,-260.1128143748264
385320.0,-260.11458109060777
385440.0,-260.11634109128363
385560.0,-260.1181016459166
385680.0,-260.1198626881232
385800.0,-260.1216218844738
385920.0,-260.1233803369085
386040.0,-260.1251358896245
386280.0,-260.1268885487555
386400.0,-260.128650502263
386520.0,-260.1304198295599
386640.0,-260.1321870740827
386760.0,-260.1339501249888
386880.0,-260.13570850825835
387000.0,-260.1374706111972
387120.0,-260.13922103794016
387240.0,-260.14097259141874
387360.0,-260.14272416276555
387480.0,-260.14447810325805
387720.0,-260.146229531319
387840.0,-260.1479766280601
387960.0,-260.14972695321893
388080.0,-260.15148384570824
388200.0,-260.15324446621145
388320.0,-260.1550020579623
388440.0,-260.15675409807307
388560.0,-260.1585043577581
388680.0,-260.1602585136261
388800.0,-260.16200449533324
388920.0,-260.1637445042484
389160.0,-260.1654835976661
389280.0,-260.16722434665326
389400.0,-260.1689595401515
389520.0,-260.17070689152604
389640.0,-260.1724463351591
389760.0,-260.17418391158407
389880.0,-260.175926282381
390000.0,-260.1776693494402
390120.0,-260.17940519000064
390240.0,-260.1811470677995
390360.0,-260.18288820066084
390600.0,-260.18463323490306
390720.0,-260.186370063427
390840.0,-260.18810894824753
390960.0,-260.1898413464833
391080.0,-260.19157741858976
391200.0,-260.193308609305
391320.0,-260.19503420543697
391440.0,-260.19675488295417
391560.0,-260.1984829817279
391680.0,-260.20020442821186
391920.0,-260.2019223194388
392040.0,-260.2036321693259
392160.0,-260.20534468680023
392280.0,-260.20706204196097
392400.0,-260.20877767661614
392520.0,-260.2104812990111
392640.0,-260.2121934150002
392760.0,-260.21389848630633
392880.0,-260.21560616605086
393000.0,-260.217314993158
393120.0,-260.2190208254096
393360.0,-260.2207234277452
393480.0,-260.2224380337175
393600.0,-260.2241461230648
393720.0,-260.2258498660765
393840.0,-260.2275472148701
393960.0,-260.22924574009085
394080.0,-260.23094745601657
394200.0,-260.23264823219654
394320.0,-260.2343541923214
394440.0,-260.23605948074623
394560.0,-260.2377607766379
394800.0,-260.2394603066091
394920.0,-260.24116560626106
395040.0,-260.2428725893671
395160.0,-260.244577449461
395280.0,-260.2462746871991
395400.0,-260.2479782178841
395520.0,-260.2496683115328
395640.0,-260.25136256587086
395760.0,-260.253054054295
395880.0,-260.25473843553533
396000.0,-260.25642352019884
396240.0,-260.258108719303
396360.0,-260.25979206184184
396480.0,-260.261463419306
396600.0,-260.2631348044726
396720.0,-260.2647978861286
396840.0,-260.2664711093473
396960.0,-260.26813769866726
397080.0,-260.2698123207271
397200.0,-260.2714797266852
397320.0,-260.2731519900241
397440.0,-260.2748208506334
397680.0,-260.2764998789266
397800.0,-260.27817970838487
397920.0,-260.27985271198907
398040.0,-260.28152950281014
398160.0,-260.2831923626144
398280.0,-260.2848606988041
398400.0,-260.28652745229044
398520.0,-260.28819264797346
398640.0,-260.2899143375585
398760.0,-260.29161631840844
398880.0,-260.29326423224893
399120.0,-260.29492516732495
399240.0,-260.29667383261346
399360.0,-260.2984311853888
399480.0,-260.30019633606656
399600.0,-260.3018520273217
399720.0,-260.3035491937197
399840.0,-260.3052845425257
399960.0,-260.30701600126383
400080.0,-260.3087570853083
400200.0,-260.31028368379896
400440.0,-260.31195276973585
400560.0,-260.31362679018986
400680.0,-260.3153095904065
400800.0,-260.3169866229096
400920.0,-260.3186705116172
401040.0,-260.32035033765766
401160.0,-260.3220423675537
401280.0,-260.3237314710934
401400.0,-260.3254271095405
401520.0,-260.3271484304731
401640.0,-260.32882782749147
401880.0,-260.3305766711377
402000.0,-260.332272085754
402120.0,-260.33398350803884
402240.0,-260.33569148525766
402360.0,-260.33740490741377
402480.0,-260.3391257551161
402600.0,-260.3408512505736
402720.0,-260.3425780585934
402840.0,-260.34430702134387
402960.0,-260.34603935655593
403080.0,-260.3477633850787
403320.0,-260.34948152924915
403440.0,-260.3512056411654
403560.0,-260.35293533306714
403680.0,-260.35466110282766
403800.0,-260.35640092311667
403920.0,-260.3581294654959
404040.0,-260.3598588818743
404160.0,-260.3615866212409
404280.0,-260.3633153864108
404400.0,-260.36503868914326
404520.0,-260.36676156879986
404760.0,-260.3684938289234
404880.0,-260.3702277891056
405000.0,-261.1810417866864
405120.0,-261.18266063729595
405240.0,-261.18425499126425
405360.0,-261.1858493284297
405480.0,-261.18745420624884
405600.0,-261.1890527919763
405720.0,-261.1906503598217
405840.0,-261.19224886905664
405960.0,-261.19384594105526
406200.0,-261.1954431472572
406320.0,-261.1970360764952
406440.0,-261.1986319512497
406560.0,-261.20023777078256
406680.0,-261.2018314988071
406800.0,-261.2034206029741
406920.0,-261.2050112352743
407040.0,-261.20661271848394
407160.0,-261.2082084291007
407280.0,-261.2098004165294
407400.0,-261.211398787698
407640.0,-261.2129960259577
407760.0,-261.2145894096872
407880.0,-261.21618776482063
408000.0,-261.21778479608025
408120.0,-261.2193809552379
408240.0,-261.22097929596936
408360.0,-261.222572379959
408480.0,-261.2241698925696
408600.0,-261.2257687539077
408720.0,-261.2273662820066
408960.0,-261.2289570129163
409080.0,-261.23054814362075
409200.0,-261.23214562623934
409320.0,-261.2337379296023
409440.0,-261.2353218460888
409560.0,-261.2368980738899
409680.0,-261.23847539277057
409800.0,-261.240049558612
409920.0,-261.24162254057615
410040.0,-261.24319331630505
410160.0,-261.2447642667056
410400.0,-261.2463357921462
410520.0,-261.247902019685
410640.0,-261.24947483736645
410760.0,-261.25104350124815
410880.0,-261.2526095247608
411000.0,-261.254181758234
411120.0,-261.25575036943513
411240.0,-261.2573244051328
411360.0,-261.25888736482216
411480.0,-261.2604504405143
411600.0,-261.26201222793213
411840.0,-261.26356451646524
411960.0,-261.2651109256967
412080.0,-261.26663678223605
412200.0,-261.268134395234
412320.0,-261.2696237411725
412440.0,-261.27110142114645
412560.0,-261.27257903198495
412680.0,-261.2740484642857
412800.0,-261.2755026608616
412920.0,-261.2769573367264
413040.0,-261.2784065129759
413280.0,-261.27985951726623
413400.0,-261.28131232676617
